0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value	15	15_value	16	16_value
FOSTER_TOLERANT_MACROPHAGE_DN	9.56506110771542	PID_CMYB_PATHWAY	4.62784960487266	WINTER_HYPOXIA_METAGENE	8.13448251691232	RODWELL_AGING_KIDNEY_NO_BLOOD_UP	16.1675908190642	BASAKI_YBX1_TARGETS_DN	4.66922398446784	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_16	5.8703855696243	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	2.5906719665392	BENPORATH_ES_WITH_H3K27ME3	6.53834739877255	SMID_BREAST_CANCER_LUMINAL_B_DN	6.6238502886526	HARRIS_HYPOXIA	11.6479791412956	CROONQUIST_IL6_DEPRIVATION_DN	52.4930368851628	WEINMANN_ADAPTATION_TO_HYPOXIA_DN	4.18039340951021	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	5.6583466372666	LI_INDUCED_T_TO_NATURAL_KILLER_UP	10.109369667809	MARSON_FOXP3_CORE_DIRECT_TARGETS	4.71670633933397	TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	7.79562736272133	NUYTTEN_EZH2_TARGETS_UP	6.52627748046523
UEDA_CENTRAL_CLOCK	9.5087898091375	PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_UP	4.57439541667159	CHICAS_RB1_TARGETS_SENESCENT	7.91298365774494	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	15.9376776928585	AMIT_EGF_RESPONSE_480_HELA	4.66096164139753	ONDER_CDH1_TARGETS_2_UP	5.83657290822671	BOYLAN_MULTIPLE_MYELOMA_D_UP	2.57382120070849	LE_EGR2_TARGETS_DN	6.37622908707136	REACTOME_HEMOSTASIS	6.51648391960128	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	11.587927815127	KONG_E2F3_TARGETS	52.2207190469517	WONG_ENDMETRIUM_CANCER_DN	4.14095170271937	CHEN_METABOLIC_SYNDROM_NETWORK	5.62903751063049	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	9.7335400765905	BIOCARTA_TOB1_PATHWAY	4.71670633933397	WEST_ADRENOCORTICAL_TUMOR_DN	7.60167126262953	GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP	6.44541530386019
RODWELL_AGING_KIDNEY_UP	9.50222876083436	SENESE_HDAC3_TARGETS_UP	4.5599031924427	REACTOME_SIGNALING_BY_INTERLEUKINS	7.74351016428732	REACTOME_ECM_PROTEOGLYCANS	15.9202892949896	PEREZ_TP53_TARGETS	4.65926448544447	MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	5.83585420749997	BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE	2.57378218851247	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	6.35714400534231	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	6.34284084238887	WU_CELL_MIGRATION	11.5587664602688	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_DN	51.4454039203471	HAN_SATB1_TARGETS_UP	4.0445877739555	BRUINS_UVC_RESPONSE_LATE	5.5909694675715	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	9.64041848383967	SU_THYMUS	4.6567410820526	REACTOME_SMOOTH_MUSCLE_CONTRACTION	7.42322011217427	DAUER_STAT3_TARGETS_DN	6.27504529669267
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	9.4395468507844	IVANOVA_HEMATOPOIESIS_MATURE_CELL	4.50487684047612	MCLACHLAN_DENTAL_CARIES_UP	7.70246804310501	HOSHIDA_LIVER_CANCER_SUBCLASS_S1	15.7424094815171	BENPORATH_EED_TARGETS	4.44058322948519	MCBRYAN_PUBERTAL_TGFB1_TARGETS_UP	5.62138635144653	CHUANG_OXIDATIVE_STRESS_RESPONSE_DN	2.55716752700373	LEE_NEURAL_CREST_STEM_CELL_UP	6.34992560475064	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	6.33367926796075	THUM_SYSTOLIC_HEART_FAILURE_UP	11.5539706224539	VECCHI_GASTRIC_CANCER_EARLY_UP	51.2776906492227	HOLLERN_MICROACINAR_BREAST_TUMOR_DN	3.97954017810055	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	5.5526514200997	PID_CD8_TCR_PATHWAY	9.53089318989278	GAVIN_PDE3B_TARGETS	4.54469680508117	LANDIS_ERBB2_BREAST_TUMORS_65_DN	7.37154529275229	BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP	6.01030326860827
ENK_UV_RESPONSE_EPIDERMIS_DN	9.28843301439575	POOLA_INVASIVE_BREAST_CANCER_UP	4.49097227616386	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	7.70041564698044	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	15.6865416516098	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	4.40126949122066	NABA_CORE_MATRISOME	5.56323135216186	BIOCARTA_LEPTIN_PATHWAY	2.55716752700373	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	6.24574359726615	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	6.08843949058201	JOHNSTONE_PARVB_TARGETS_3_UP	11.4865694419986	BASAKI_YBX1_TARGETS_UP	50.9577601809113	SMITH_LIVER_CANCER	3.84716125763049	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	5.48968972250985	HAHTOLA_CTCL_PATHOGENESIS	8.69037203393965	WP_TCELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING	4.21606868538173	ZHU_CMV_24_HR_DN	7.3511299961677	GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3	5.91391934870836
SWEET_LUNG_CANCER_KRAS_UP	9.09112780537621	LEE_BMP2_TARGETS_UP	4.24128189848792	LI_INDUCED_T_TO_NATURAL_KILLER_UP	7.64152048837666	LEE_BMP2_TARGETS_UP	15.5448443151802	ZWANG_EGF_INTERVAL_DN	4.36665678051199	MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT	5.54377607199218	WHITFIELD_CELL_CYCLE_LITERATURE	2.52557280216172	ONDER_CDH1_TARGETS_2_UP	6.1575453349449	GROSS_ELK3_TARGETS_UP	6.05920989559081	HUMMERICH_SKIN_CANCER_PROGRESSION_UP	11.3405250838877	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR	50.536511174557	NUYTTEN_NIPP1_TARGETS_DN	3.84086075221506	BOQUEST_STEM_CELL_UP	5.48635920048559	BIOCARTA_IL17_PATHWAY	8.69037203393965	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	4.21606868538173	SMID_BREAST_CANCER_LUMINAL_A_UP	7.3222242853759	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	5.78697474108269
LENAOUR_DENDRITIC_CELL_MATURATION_DN	8.84561775466274	MCLACHLAN_DENTAL_CARIES_UP	4.22522891364068	GARY_CD5_TARGETS_UP	7.59359218438969	GRUETZMANN_PANCREATIC_CANCER_UP	15.345974214857	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	4.32006345704375	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP	5.43328208110184	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	2.52557280216172	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	6.13347531108244	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	5.88885130831564	NUYTTEN_EZH2_TARGETS_UP	11.1302597165192	GOLDRATH_ANTIGEN_RESPONSE	50.3807733147993	WP_NEPHROGENESIS	3.83760991614613	SWEET_LUNG_CANCER_KRAS_DN	5.45366422117298	BIOCARTA_NO2IL12_PATHWAY	8.69037203393965	SMID_BREAST_CANCER_LUMINAL_B_DN	4.11187196106691	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	7.02651216217525	DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_UP	5.71725298107183
GERY_CEBP_TARGETS	8.77108342432491	LI_INDUCED_T_TO_NATURAL_KILLER_UP	4.21181246642762	AMIT_SERUM_RESPONSE_60_MCF10A	7.53587395574861	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	14.8697496487688	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	4.31913732575139	MCBRYAN_TERMINAL_END_BUD_UP	5.42193984341359	REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	2.50840311587712	SERVITJA_ISLET_HNF1A_TARGETS_UP	5.86968298509678	KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	5.86801892630612	MARSON_FOXP3_TARGETS_UP	10.998310929762	DODD_NASOPHARYNGEAL_CARCINOMA_DN	50.3522003948079	MCBRYAN_PUBERTAL_BREAST_3_4WK_UP	3.83061862816987	ZHAN_MULTIPLE_MYELOMA_MS_UP	5.38193557035105	HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN	8.52080150347658	PID_IL12_STAT4_PATHWAY	4.09783660209626	THUM_MIR21_TARGETS_HEART_DISEASE_UP	6.83256117947459	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	5.70275326235139
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP	8.72764206367323	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN	3.98010246006527	HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	7.49766245947905	ZHU_CMV_ALL_DN	14.5973457569076	MASSARWEH_TAMOXIFEN_RESISTANCE_UP	4.28571337176272	BENPORATH_ES_WITH_H3K27ME3	5.39459155513242	LEE_BMP2_TARGETS_UP	2.49898542321806	CHICAS_RB1_TARGETS_CONFLUENT	5.62825761102819	WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	5.86449323435371	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	10.9406501941528	PUJANA_BRCA2_PCC_NETWORK	50.2969687369351	BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE	3.78346433821016	WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	5.36812567407702	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	8.20823739267717	WP_INFLAMMATORY_RESPONSE_PATHWAY	4.06077989173362	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	6.8265254415475	BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	5.69062433189486
SWEET_LUNG_CANCER_KRAS_DN	8.62796665211479	YANG_BCL3_TARGETS_UP	3.96679974964004	DIRMEIER_LMP1_RESPONSE_EARLY	7.33088426205367	WEST_ADRENOCORTICAL_TUMOR_DN	14.1704923566773	HORIUCHI_WTAP_TARGETS_UP	4.1889852695371	GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_UP	5.35037415118269	BAUS_TFF2_TARGETS_DN	2.49195964490375	MODY_HIPPOCAMPUS_NEONATAL	5.56176065430558	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	5.85940370403192	RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	10.8619167546034	WINNEPENNINCKX_MELANOMA_METASTASIS_UP	48.7363265021917	WANG_SMARCE1_TARGETS_UP	3.75336189439279	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	5.32034023393783	FERRANDO_TAL1_NEIGHBORS	8.16005930597929	GAVIN_FOXP3_TARGETS_CLUSTER_P4	3.93583642629778	IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	6.75930576973317	WALLACE_PROSTATE_CANCER_RACE_UP	5.68461204976173
MULLIGHAN_MLL_SIGNATURE_2_UP	8.61058716900998	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	3.94767884531268	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	7.25674669664221	SWEET_KRAS_TARGETS_UP	14.047136437251	GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	4.15797961431136	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	5.3318957365081	WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	2.47457211161859	LIEN_BREAST_CARCINOMA_METAPLASTIC	5.5025858295438	WP_VEGFAVEGFR2_SIGNALING_PATHWAY	5.85350838139302	GRUETZMANN_PANCREATIC_CANCER_UP	10.8322375104811	BERENJENO_TRANSFORMED_BY_RHOA_UP	48.0375615332623	KONDO_EZH2_TARGETS	3.63153643752697	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	5.20423173792425	WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	8.06822186096968	MARSON_BOUND_BY_FOXP3_STIMULATED	3.92572081673167	REACTOME_SIGNALING_BY_PDGF	6.57404492383448	FOSTER_TOLERANT_MACROPHAGE_UP	5.64582806952435
WALLACE_PROSTATE_CANCER_RACE_UP	8.57022603058979	MITSIADES_RESPONSE_TO_APLIDIN_UP	3.93351140563608	NUYTTEN_EZH2_TARGETS_UP	7.19882007663467	ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	13.9976704312577	BENPORATH_SUZ12_TARGETS	4.08341401457981	ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	5.20438541294508	OSADA_ASCL1_TARGETS_UP	2.47396229848363	GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	5.49468095426818	WALLACE_PROSTATE_CANCER_RACE_UP	5.81899894269637	NGO_MALIGNANT_GLIOMA_1P_LOH	10.7917294791477	NUYTTEN_EZH2_TARGETS_DN	46.8135883255053	GOZGIT_ESR1_TARGETS_DN	3.60562317823052	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	5.15305739168226	WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY	8.01200681295118	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN	3.88193358315052	WANG_SMARCE1_TARGETS_UP	6.55339380781267	BOWIE_RESPONSE_TO_TAMOXIFEN	5.62404450216629
NUYTTEN_EZH2_TARGETS_UP	8.49655071288761	FEVR_CTNNB1_TARGETS_UP	3.9168660029334	SHAFFER_IRF4_TARGETS_IN_PLASMA_CELL_VS_MATURE_B_LYMPHOCYTE	7.09224806868404	KIM_GLIS2_TARGETS_UP	13.9828503449707	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_PINK_DN	3.91738328941759	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	5.20247094923743	HOLLERN_MICROACINAR_BREAST_TUMOR_UP	2.47396229848363	RIGGI_EWING_SARCOMA_PROGENITOR_UP	5.4907706526169	MARTINEZ_RB1_TARGETS_UP	5.76969450860163	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	10.6500262391754	MARKEY_RB1_ACUTE_LOF_UP	46.4075702534692	MEISSNER_NPC_HCP_WITH_H3K4ME2	3.54844678689376	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	5.13336267345892	WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE	7.89568374108194	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	3.85892612711091	WANG_MLL_TARGETS	6.55339380781267	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	5.58475254158521
RUTELLA_RESPONSE_TO_HGF_DN	8.35977244751593	SEKI_INFLAMMATORY_RESPONSE_LPS_UP	3.85998277491988	ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	7.0841995291141	IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	13.9522756357061	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TAN_DN	3.89445199789098	CHEN_METABOLIC_SYNDROM_NETWORK	5.17859374045648	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	2.47396229848363	CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	5.38919720015166	VERHAAK_AML_WITH_NPM1_MUTATED_DN	5.70689533101984	WIELAND_UP_BY_HBV_INFECTION	10.6121742769923	JOHNSTONE_PARVB_TARGETS_3_DN	46.2263435606801	REACTOME_RA_BIOSYNTHESIS_PATHWAY	3.54099163849091	WP_MESODERMAL_COMMITMENT_PATHWAY	5.09881224394062	ONO_AML1_TARGETS_UP	7.81441353537598	MARZEC_IL2_SIGNALING_UP	3.7261096688488	RIGGI_EWING_SARCOMA_PROGENITOR_DN	6.55115002459062	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	5.54089253037397
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	8.32090190062208	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	3.83294352364928	KUMAR_TARGETS_OF_MLL_AF9_FUSION	7.06452598984562	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	13.6980725284291	WONG_ADULT_TISSUE_STEM_MODULE	3.88754194899773	CUI_TCF21_TARGETS_UP	5.17727300256606	SATO_SILENCED_BY_DEACETYLATION_IN_PANCREATIC_CANCER	2.44901756802111	DANG_REGULATED_BY_MYC_DN	5.37614528956285	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	5.68868024730096	OSWALD_HEMATOPOIETIC_STEM_CELL_IN_COLLAGEN_GEL_UP	10.50036014218	KANG_DOXORUBICIN_RESISTANCE_UP	45.5452201113564	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	3.44845387662961	LEE_BMP2_TARGETS_UP	5.02190470797259	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	7.314280462086	SANSOM_APC_TARGETS_DN	3.6771263303728	KEGG_FOCAL_ADHESION	6.49350554272337	SANA_RESPONSE_TO_IFNG_UP	5.51899146820392
DELYS_THYROID_CANCER_UP	8.2401333597181	KEGG_GLYCEROLIPID_METABOLISM	3.82766134448408	BROWN_MYELOID_CELL_DEVELOPMENT_UP	7.05238344155032	ROZANOV_MMP14_TARGETS_UP	13.6468241103223	IVANOVA_HEMATOPOIESIS_STEM_CELL_LONG_TERM	3.88008082604385	CHANDRAN_METASTASIS_DN	4.99791434754374	NIKOLSKY_BREAST_CANCER_1Q32_AMPLICON	2.4315498146243	PLASARI_TGFB1_TARGETS_10HR_DN	5.34680636409106	WP_PATHWAYS_REGULATING_HIPPO_SIGNALING	5.67194182598145	LEI_MYB_TARGETS	10.4543251924224	REACTOME_CELL_CYCLE	44.7097941735123	MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN	3.43987293008475	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	5.01497200907083	PID_IL12_STAT4_PATHWAY	7.25701326513743	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	3.60686402660672	SWEET_LUNG_CANCER_KRAS_DN	6.44749564790634	SEKI_INFLAMMATORY_RESPONSE_LPS_UP	5.47602859244152
MITSIADES_RESPONSE_TO_APLIDIN_UP	8.2238161366936	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN	3.8171767260178	FOSTER_TOLERANT_MACROPHAGE_UP	7.05238344155032	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	13.5923189104913	IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	3.85614839268049	TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN	4.96326636059292	WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE	2.4315498146243	CHANDRAN_METASTASIS_DN	5.30788046205744	MARTINEZ_RB1_AND_TP53_TARGETS_UP	5.62420629471748	MARKEY_RB1_ACUTE_LOF_DN	10.3309956982474	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_UP	43.9171166949482	ENK_UV_RESPONSE_EPIDERMIS_DN	3.40124392473575	KIM_WT1_TARGETS_12HR_UP	4.91261058302638	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	6.86697833622878	REACTOME_TCR_SIGNALING	3.60475472645637	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	6.40551510052362	BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	5.47602859244152
BILD_HRAS_ONCOGENIC_SIGNATURE	8.14559531874223	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	3.78955338774853	WINZEN_DEGRADED_VIA_KHSRP	6.93551395908596	SENESE_HDAC1_AND_HDAC2_TARGETS_DN	13.474003320623	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	3.84251671246234	MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	4.83667503071414	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	2.42461549883993	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_UP	5.27458780488385	KEGG_FOCAL_ADHESION	5.60172655426287	WONG_ADULT_TISSUE_STEM_MODULE	10.3083575458769	MORI_IMMATURE_B_LYMPHOCYTE_DN	43.75706524321	ZHANG_GATA6_TARGETS_DN	3.38809013047226	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	4.85382017813478	BIOCARTA_TCRA_PATHWAY	6.8051390037846	LINDSTEDT_DENDRITIC_CELL_MATURATION_B	3.58178770152631	STEGER_ADIPOGENESIS_DN	6.32599886452507	JISON_SICKLE_CELL_DISEASE_UP	5.46782577391209
GESERICK_TERT_TARGETS_DN	8.14449680955125	WP_TRIACYLGLYCERIDE_SYNTHESIS	3.77347862982268	MARSON_BOUND_BY_FOXP3_STIMULATED	6.86815435569985	VERRECCHIA_EARLY_RESPONSE_TO_TGFB1	13.3645714505721	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	3.82679808201039	BENPORATH_SUZ12_TARGETS	4.81173993061935	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	2.40073455767894	LEE_BMP2_TARGETS_UP	5.27152441705067	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	5.57315427144112	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	10.1751491014599	ODONNELL_TFRC_TARGETS_DN	43.7402529172669	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3	3.34520763333927	WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	4.66544137504521	ONO_FOXP3_TARGETS_DN	6.71975192437854	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	3.5414548023161	PID_INTEGRIN1_PATHWAY	6.3120260058915	COLINA_TARGETS_OF_4EBP1_AND_4EBP2	5.27616863582271
RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP	8.06497275389132	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_MONOCYTE_UP	3.74445159276599	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	6.83290001329685	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	13.0207867331528	BENPORATH_PRC2_TARGETS	3.8054888505087	BERENJENO_TRANSFORMED_BY_RHOA_DN	4.80187910685486	REACTOME_NEURONAL_SYSTEM	2.37246396600072	LINDGREN_BLADDER_CANCER_CLUSTER_2B	5.23936740913394	WP_FOCAL_ADHESION	5.55068925746907	SANA_TNF_SIGNALING_UP	10.1619348498168	REACTOME_CELL_CYCLE_MITOTIC	43.394452498681	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	3.34057181514044	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	4.63473070745659	KEGG_HEMATOPOIETIC_CELL_LINEAGE	6.66219477979144	BIOCARTA_TCAPOPTOSIS_PATHWAY	3.51712680521261	SMID_BREAST_CANCER_LUMINAL_B_DN	6.25360169686646	EINAV_INTERFERON_SIGNATURE_IN_CANCER	5.14267243153265
QI_PLASMACYTOMA_UP	8.03032004056839	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	3.74037904822816	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN	6.82008340568656	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	12.9121241625361	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	3.76104669006681	TSENG_ADIPOGENIC_POTENTIAL_DN	4.66204502630906	IIZUKA_LIVER_CANCER_PROGRESSION_L0_L1_UP	2.32267386171738	CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN	5.18612707797033	LANDIS_ERBB2_BREAST_TUMORS_324_DN	5.49729464143994	KIM_GLIS2_TARGETS_UP	10.115011350407	LE_EGR2_TARGETS_UP	43.3407994366431	ONDER_CDH1_TARGETS_2_UP	3.33794493594568	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	4.60733985512266	BIOCARTA_TCR_PATHWAY	6.62706807498069	LINDGREN_BLADDER_CANCER_CLUSTER_2B	3.46125436836607	RODWELL_AGING_KIDNEY_NO_BLOOD_UP	6.1709439285021	GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	5.09461034741385
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	7.86625559291966	BIOCARTA_PPARA_PATHWAY	3.71563150082803	CHEN_METABOLIC_SYNDROM_NETWORK	6.76917367365597	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	12.8663432889579	IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	3.7130485088045	SEKI_INFLAMMATORY_RESPONSE_LPS_DN	4.64357785838174	WP_COVID19_ADVERSE_OUTCOME_PATHWAY	2.32267386171738	BENPORATH_EED_TARGETS	5.15507329489082	MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH	5.48112032872127	HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN	10.0686317455762	MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	42.3130100809763	ZHU_CMV_ALL_DN	3.3244763271812	JOHNSTONE_PARVB_TARGETS_3_UP	4.55697630835032	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	6.539362720966	VERHAAK_AML_WITH_NPM1_MUTATED_DN	3.45348964145442	LANDIS_BREAST_CANCER_PROGRESSION_DN	6.13517349891987	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	5.0564505601277
